"","Address","Postal_code","Description","Price","Square_feet","Beds","Baths","Date_Added","Year_built","Neighbourhood","Type_of_home","Area_of_city","Lot_info","Id_code","Img_uri"
"2356","131 VALLEY PONDS CR NW, Calgary, Alb","T3B5T7","PRIDE OF OWNERSHIP is evident when you enter this beautiful fully developed 2-storey walkout in the desirable community of Valley Ridge. The open concept kitchen, eating area & family room is bright with large windows providing an abundance of natural light. Some features inc. an island/breakfast bar, walk-in pantry & gas fireplace with close proximity to the huge deck. The dining room/flex room, den & half bath finish off the main level. The upper level has the large master bedroom with 4 piece ensuite & walk-in closet plus 2 additional bedrooms & 4 piece main bath. The lower level is completely finished with large rec room with a wet bar & bar fridge, hobby/laundry room & 4 piece bath. Walk out to the large patio great for entertaining; enjoy the landscaped yard w/ flower beds, shrubs & mature trees.  An incredible home with 2532 sq of developed living space with many upgrades that make this home extremely desirable such as: in-floor heating, central A/C, underground sprinklers w/ drip watering system, water purifier, steam humidifier, an oversized double garage that is insulated with an epoxy floor surface, just to name a few.  The lower level includes a storage area that is large enough for a deep freeze, fridge and sink.  There is space for RV parking in the backyard.  Enjoy the many walking paths, parks and outdoor amenities that the community of Valley Ridge has to offer.  A great community; an incredible property. (id:1937)","624900","1875","3","4","3 January 2018","1998","ValleyRidge","Singlefamily","Northwest Calgary",NA,"l_51996972","https://mediavault.point2.com/p2h/listing/63b7/0908/5e1a/6e22d532b3d940d62f09/wm_large.jpg"
"2357","#1312 450 SAGE VALLEY DR NW, Calgary, Alb","T3R0V5","BEAUTIFUL 2 bed/2 bath corner unit w/over 900 sq.ft & 2 PARKING! South & East exposure providing plenty of natural light. Kitchen is perfect for the aspiring chef w/upgraded S/S appliances, quartz counters & huge centre island w/tons of storage & prep space. Living room is a relaxing space w/fireplace & patio doors leading out to your private balcony complete w/gas line. Located at the QUIET end of the complex, far away from Shaganappi & construction. Master bedroom is well sized w/walk-thru closet & 4 pc ensuite. Ideal floor plan for roommates w/2nd bedroom & 4 pc bath on the opposite end. Den area off the foyer is perfect for office or tech room. $25k in UPGRADES w/quartz in kitchen & baths, tile, vinyl plank flooring, pendant lights, fireplace & central A/C...bonus for those hot summer nights! Hunter Douglas blinds are already installed so no added costs once you move in. 2 TITLED PARKING STALLS...one surface stall & one underground parking plus storage cage finish off the unit! AMAZING OPPORTUNITY! (id:1937)","317500","933","2","2","18 February 2018","2015","SageHill","Singlefamily","Northwest Calgary",NA,"l_53815326","https://mediavault.point2.com/p2h/listing/592f/8c41/61ad/e6063ec1697be661c7db/wm_large.jpg"
"2358","#357 333 RIVERFRONT AV SE, Calgary, Alb","T2G5R1","This unit, located on the third floor has gorgeous views of the Bow River and the surrounding parks. You will enjoy walking or biking along the river or just enjoy the views from almost every room including the balcony. The lifestyle this location offers is great, as you are easy walking distance to various shops and resturants, maybe even work. This unit has an excellent floor plan, offering an open concept through out the kitchen, living and dining room areas, creating separation between the two bedrooms. The large windows allow plenty of natural light, as well as, beautiful views during the day or evening. You will love the versatility of this unit for entertaining, as there is plenty of room for hosting dinners, maybe a barbeque or relaxing in front of the fireplace. The master bedroom includes it's own ensuite bath, a walk in closet, and again, river views! For guests or roommates there is a second bedroom, another full bath, and yes, more river views! Also an indoor parking stall and storage unit. Note; the condo fees include the heating bill, and another feature this building offers, is a banquet room just off the main lobby, should you require a larger space to host a function. The assigned storage locker for this unit is #15 and the assigned indoor parking stall is #83. Additional parking stalls are sometimes available to rent, check the bulletin board in the front lobby where they are often advertised. (id:1937)","299999","774","2","2","4 February 2018","2000","DowntownCalgary","Singlefamily","Downtown Calgary",NA,"l_53280872","https://mediavault.point2.com/p2h/listing/7b4c/eaee/aaec/153cd7328314e05dbae2/wm_large.jpg"
"2359","7938 46 AV NW, Calgary, Alb","T3B1K3","Another Great project by Waves Custom Homes Ltd. Welcome to Exceptional 3+1 bedroom Home with over 2660 sq ft of living space will grace you with its presence as you walk into the front door. Builder truly provides a quality product that speaks itself. This open main floor plan presents 9'""ceilings & beautiful flooring showcasing a dining area, living room with gas fireplace & well equipped chef's contemporary style kitchen with gorgeous Island/Eating bar & stainless steel appliance package. Beautiful stair case lead to the second level with laundry room,3 bedrooms & study (Bonus) room. The Master bedroom retreat with Endless Views of Canada's Olympic Park, Walk in closet & Luxurious 5 piece ensuite with dual sinks, freestanding soaker tub & glass enclosed shower. Finished Basement Entertain with wet bar, family room, 1 bedroom & full bathroom. Start your morning with Park facing windows from Master bedroom & Enjoy your evening with Beautiful view of Canada's Olympic Park from living room windows. (id:1937)","629900","1882","4","4","18 February 2018","2018","Bowness","Singlefamily","Northwest Calgary",NA,"l_53815563","https://mediavault.point2.com/p2h/listing/cbd2/a6b6/a349/5c9581c1dbda27bcb759/wm_large.jpg"
"2360","228 SAGE BLUFF DR NW, Calgary, Alb","T3R0Y9","Beautiful 3 bedroom, 2.5 bathroom, split-level home perfect for families and entertaining. This home features a large kitchen with oversized island, full height cabinets, quartz countertops, stainless steel appliances and walk in pantry. The bonus room features vaulted ceilings and a West facing front porch to enjoy the sun late into the evening. All three bedrooms are on the third floor, with a main bath, and a large master closet and ensuite. The laundry room is upstairs with ample room for storage. This home, with its open concept and large windows, makes for a very bright inviting space. Some of the upgrades in this home include; stained maple railings throughout, gas fireplace, vaulted ceiling bonus room, and quartz countertops in bathrooms. Legal fees and New Home Warranty included with purchase of this brand new home. (id:1937)","548999","2142","3","3","6 February 2018","2017","SageHill","Singlefamily","Northwest Calgary",NA,"l_53323062","https://mediavault.point2.com/p2h/listing/a2eb/4357/7ca0/4e528c7982010fa5169b/wm_large.jpg"
"2361","#7 4328 75 ST NW, Calgary, Alb","T3B2M8","Perfect starter home or investment property! Well maintained 2 bedroom unit with hardwood flooring throughout. Open concept kitchen with plenty of cabinet space! Adjacent to the kitchen is a good sized eating area and a large living room with access to the balcony. Renovated bathroom with a beautiful tiled shower and new toilet. Good sized storage space in this unit and the common laundry is right beside this upper unit. Laundry could be plumbed into the storage room as well. Small self managed building in a great location in Bowness and reasonable condo fees makes this a perfect unit! Great value, book a showing today! (id:1937)","179900","635","2","1","21 February 2018","1977","Bowness","Singlefamily","Northwest Calgary",NA,"l_53935843","https://mediavault.point2.com/p2h/listing/db37/448b/808f/80a5bc6ac99340590fd2/wm_large.jpg"
"2362","174 Mahogany HT SE, Calgary, Alb","T3M0X6","This 3 bedroom + 1, 3.5 bath home located couple blocks from lake & beach, boasts over 1700 sq ft of luxurious living space with entrance into the deep covered porch and the 9' ceilings. Kitchen with dark wood cabinets, granite counters, high end appliances, Viking 4 burner gas stove, and ample cabinet & counter space. Hardwood floors throughout main level with 3 built-in central vacuum dustpans, huge dining area off kitchen, living room with gas fireplace, flex room/office space. Master bedroom including 5 pc ensuite, large walk-in closet with custom built-in shelving & drawers. 2 more bedrooms, and convenient 2nd floor laundry. The finished basement with the extra bedroom and bathroom. Great deck for summer BBQs with Gazebo, stone patio & double detached garage and shed complete the package. (id:1937)","495000","1703","3","4","6 February 2018","2011","Mahogany","Singlefamily","Southeast Calgary",NA,"l_53323072","https://mediavault.point2.com/p2h/listing/eece/d9b5/2cef/c9e42ab598003ac2146c/wm_large.jpg"
"2363","233 ARBOUR GROVE CL NW, Calgary, Alb","T3J4J4","Short walking distance to LRT station & Crowfoot shopping mall, Sunny south back yard make this fabulous property very attractive. You won't want to miss out on an opportunity to live in one of the best lake community in Calgary. Fully finished at all 3 levels with 4 bedrooms in total and 2 & 1/2 bathrooms. Many large windows with an abundance of natural light pouring in the house. Main floor consists of spacious living room, formal dining room and bright kitchen with laminate & ceramic tile floorings. Large sized master bedroom and 2 more bedroom on the upper floor. Nicely developed basement offers a rec room, a bedroom & a beautifully finished bathroom, as well as laminate floorings. Fenced south backyard comes with 24'x24' double detached garage and 16'x15' deck. There is also a 22'x7' front verandah for your family to enjoy. This 2 storey property is convenient to access the lake fishing, boating, playing tennis and other activities. (id:1937)","449900","1307","4","3","21 February 2018","1997","ArbourLake","Singlefamily","Northwest Calgary",NA,"l_53935846","https://mediavault.point2.com/p2h/listing/fe8c/86a3/149e/2fb2caacf08f7ba03281/wm_large.jpg"
"2364","90 Sherview HT NW, Calgary, Alb","t3r0r7","Beautiful Home build by Broadview Homes(Kornell 2). This home offers various of upgrade and features, floor to ceiling fireplace, knock down ceiling, top of the line kitchen aid appliance, 9-ft ceiling on all levels and granite countertops. The main floor offers a den, 2 pcs bathroom, a spacious living+Dinning room and good size kitchen space with a walkthrough pantry. The second floor comes with a large bonus room, 3 good size bedrooms, laundry area and a 4 pieces bathroom. The master bedroom features a walk-in closet and a 5 pieces ensuite bathroom. Please click on the 3D multimedia symbol for a virtual tour (id:1937)","659900","2249","3","3","7 February 2018","2016","Sherwood","Singlefamily","Northwest Calgary",NA,"l_53369112","https://mediavault.point2.com/p2h/listing/0ca2/6898/d152/73dcfdbc2335f001275a/wm_large.jpg"
"2365","#216 88 ARBOUR LAKE RD NW, Calgary, Alb","T3G0C2","This 2 bedroom + den ground access home includes upgraded hardwood floors throughout. Situated within walking distance to Crowfoot Crossing's shopping district & the Crowfoot LRT, this pet friendly boutique complex offers fitness and party room amenities. Stainless steel appliances, granite counter tops, & dark mahogany cabinetry complement the large kitchen island, deep pot & pan drawers, & motion censored under valance lighting. The large master includes a walk through closet, & private ensuite. Versatile Hunter Douglas top-down bottom-up blinds meet privacy needs required for this bright and airy space. For your comfort & peace of mind this home is wired to include a secured alarm system with alarmed window screens, new low flow toilets with elongated bowls, & windowed air conditioning. The outdoor patio has been upgraded with weather resistant vinyl decking, & includes a gas bbq hook up. Underground parking, & separate secured storage included. Immediate possession available. (id:1937)","298800","867","2","2","21 February 2018","2008","ArbourLake","Singlefamily","Northwest Calgary",NA,"l_53935853","https://mediavault.point2.com/p2h/listing/5620/a514/4029/8a2a6f3b6ae45cae1028/wm_large.jpg"
"2366","61 CHAPALINA SQ SE, Calgary, Alb","T2X0J4","Great New Price! Check out this modern designed west-coast style home in desirable LAKE COMMUNITY. Close to tons of great amenities, shops, banks, groceries and more, all within walking distance. Main floor features HARDWOOD flooring throughout and GAS FIREPLACE to keep you warm, 9' Ceilings, a kitchen design that's perfect to ENTERTAIN with lots of counter & cupboard space, BREAKFAST BAR and STAINLESS STEEL appliances. Upstairs enjoy a SPACIOUS MASTER with full Ensuite plus additional bedrooom, also with ensuite and both include WALK-IN CLOSETS. Plus enjoy the ATTACHED GARAGE, with extra space for your toys, lots of additional visitor parking and street parking. Basement is unspoiled, waiting for your personal touch and includes all rough-ins for future development. Beautiful LAKE for year-round entertainment, quick access to McLeod Trail and 22X, amenities within walking distance. Don't Wait, Call Today!!! (id:1937)","309988","1216","2","3","7 February 2018","2008","Chapparal","Singlefamily","Chapparal",NA,"l_53369120","https://mediavault.point2.com/p2h/listing/c7ca/8f5c/511f/c807c740c8e0395e2193/wm_large.jpg"
"2367","4234 7 AV SW, Calgary, Alb","T3C0E4","Brand new 2-storey Custom infill in Rosscarrock offers open-concept main floor with 9-ft ceilings, Designer laminate flooring and huge windows throughout. With a thoughtful plan that includes a sizeable front living room, an impressive central kitchen, spacious Family room , bright dining room and tiled rear mudroom, this home was designed to meet today's family needs. Upstairs, the second level features 9-ft ceilings, an impressive master Bedroom with a large walk-in closet and a luxurious 6-piece ensuite with dual sinks, Jacuzzi tub, a walk-in shower with full-height tile detail and a private water closet. Two additional two bedrooms share use of the main 4-piece bath with tile floors, quarts counters ,a tub/shower with full-height tile surround and a huge tiled laundry room with built-in cabinetry. Fully developed basement offer 2 bedrooms, an entertainment area with a full wet bar ,9-ft ceilings and huge windows . Huge deck & backyard adds the final touches to this beautiful home (id:1937)","795000","1947","5","4","21 February 2018","2018","Rosscarrock","Singlefamily","Southwest Calgary",NA,"l_53935863","https://mediavault.point2.com/p2h/listing/1990/accb/c9b5/5b3c8890671b79c07838/wm_large.jpg"
"2368","22 CRANARCH LI SE, Calgary, Alb","T3M0S7","Welcome to the sought after community of Cranston! This home is immaculate, w/ an open concept main floor you would be proud to call this home. The kitchen - full of upgrades, including stainless steel appliances, granite countertops, a large walk - through pantry leading to the main floor laundry area & heated garage, oversized kitchen Island, gorgeous cabinetry & double doors leading to 1 of the 2 backyard decks. Spacious living room is gorgeous w/ exposed beams & a cozy stone faced fireplace. Upper level has a large bonus room overlooking the backyard, 2 large bedrooms and a master suite fit for a king with its large window & equally large en-suite, this room is perfect. The newly renovated lower level has an office/den space & a very large rec room great for entertaining/watching the big game. Bathroom has heated flooring and a spacious shower. This newer community is great for your family, close to parks, stores, transit, quick morning access to Cranston Ave, community center & Seton Commercial. (id:1937)","569900","2123","3","4","7 February 2018","2009","Cranston","Singlefamily","Southeast Calgary",NA,"l_53370120","https://mediavault.point2.com/p2h/listing/51d1/71e3/4abf/c2633e86adad4596e1b1/wm_large.jpg"
"2369","#316 1053 10 ST SW, Calgary, Alb","T2P3C8","Welcome to this beautiful newly renovated 2 bedroom, 2 bathroom condo situated in the heart of downtown. Located right next to new Midtown Market CO-OP on 10th Ave. The C-Train is 2 blocks away and allows a quick and easy access to all parts of the city. The unit comes with a unique balcony that features 155 Sq feet of space to enjoy with natural gas BBQ or use as additional storage space. There is a bright living room with 9' floor to ceiling windows allowing natural light to come from both sides of the building. There is Stainless steel appliance package, upgraded window coverings, AC unit, and pendent lighting over the breakfast bar. The building features a well equipped exercise room, on site security, separate bike storage area, and secured titled underground heated parking stall. (id:1937)","329500","768","2","2","21 February 2018","2007","Beltline","Singlefamily","Southwest Calgary",NA,"l_53937064","https://mediavault.point2.com/p2h/listing/974b/5e36/6985/78a9269b255a226265ad/wm_large.jpg"
"2370","225 ASPEN HILLS VI SW, Calgary, Alb","T3H0H9","Open House 2 to 430 on Sunday 25th February.Impeccable two storey townhouse in park like setting in desirable Aspen Woods. Interior decor in charming shades shows elegant taste. You walk into the attractive main floor to a classy living room open to a designer kitchen. Bright stairwell leads to a very functional floor plan up with two bedrooms and two baths including a functional aster ensuite .It has tandem double garage with a storage area as well. Very easy to show great unit in a very well managed complex. (id:1937)","399900","912","2","3","7 February 2018","2007","AspenWoods","Singlefamily","Southwest Calgary",NA,"l_53370121","https://mediavault.point2.com/p2h/listing/231c/4934/181f/c928cb2d0b35b5d711a7/wm_large.jpg"
"2371","2723 EDENWOLD HT NW, Calgary, Alb","T3A3Y5","MOTIVATE SELLER,PRICED TO SELL!RENOVATED 2 BEDROOM & 2 BATHROOM CONDO! Bright Open Concept Gem with lots of Upgrades,Rich Single Plank Laminate,Knockdown ceiling,Living Room with Patio Doors to Deck,for BBQ all Summer Long and Dining Room adjacent to Renovated kitchen with Upgraded Appliances,Flat panel Cabinets and Tons of Storage and Counter Space,Ready for you to cook up a storm! LARGE Master Bedroom with walk-thru His and Her Closet Organizer that leads to your 3 piece Spa Renovated Ensuite.2ND Bedroom is Spacious as well has a 4 Piece Bathroom next to it!Storage Room with Washer/Dryer completes this must see Condo! Parking Stall #50! Plus Extra Visitor Parking!The Complex has gone thru major Updates in the last 5 Years..New Stucco & Stone work,Windows,Patio doors and Balconies, and Landscaping!Enjoy all the AMENITIES the CLUBHOUSE has to offer Swimming Pool,Steam Room,Gym all included in the Condo Fees! Steps from Nose Hill,Transportation,Playground,Schools Golf! Call NOW for your Private Viewing! (id:1937)","219000","863","2","2","21 February 2018","1990","Edgemont","Singlefamily","Northwest Calgary",NA,"l_53937063","https://mediavault.point2.com/p2h/listing/78ab/2638/8866/1c45bdfb593f7348eaed/wm_large.jpg"
"2372","803 Cranford CO SE, Calgary, Alb","T3M0W1","Beautiful bright townhouse end unit 2 bedroom 2.5 bath all amenities within walking distance. family oriented community centre across the street with tennis courts, out door hockey rink, splash park and offer many community activities. 5 minute walk from the bow river valley. Open concept main floor with sunken living room with floor to ceiling windows that brighten the home. the kitchen has all stainless steel appliances, raised breakfast bar. living room and kitchen have maple hardwood floor. Upstairs has 2 Master bedrooms both with full 4 piece ensuites and walk in closets. double stack laundry located on second floor. second level is carpet with ceramic tile in bathrooms. Double attached garage on backside, basement unfinished good for storage or a small office. (id:1937)","340000","1130","2","3","7 February 2018","2010","Cranston","Singlefamily","Southeast Calgary",NA,"l_53370152","https://mediavault.point2.com/p2h/listing/481e/331d/7483/a4a4ffe1c4e5bd776a88/wm_large.jpg"
"2373","#304 718 12 AV SW, Calgary, Alb","t2r0h7","Great opportunity to buy this big and bright 2 bedroom 1 bath apartment. Located on the 3rd floor of the Sandpiper, this unit includes south-facing balcony, in suite laundry, heated underground parking, 2 large bedrooms and a spacious layout. The building is very well run with many updates, a full gym, security doors and a healthy reserve fund. This unit is currently rented with a great tenant in place until September 30, 2018. The building is ideally located in the Beltline area and is very close to all major amenities and easy walking distance to downtown as well as 17th ave shopping and dining. (id:1937)","229900","833","2","1","21 February 2018","1980","Beltline","Singlefamily","Southwest Calgary",NA,"l_53937073","https://mediavault.point2.com/p2h/listing/7dad/0a23/c2bc/fa2e50594408d97ca64c/wm_large.jpg"
"2374","63 PANAMOUNT VW NW, Calgary, Alb","T3K0A8","WELCOME TO THIS BEAUTIFUL HOUSE LOCATED AT PERFECT LOCATION, IMMACULATE & MARVELOUS Jayman built, BEAUTIFUL NW community, Panorama Hills. Corner lot home, separate gate for your boat or RV into backyard. Amazing home Fully UPGRADED. BRAND NEW LAMINATE flooring throughout the main floor, 9ft ceilings, 2 storey spacious foyer open to below. Big windows add more value and allows more sunlight into the house. Large GREAT room with fireplace. Spacious & Beautiful kitchen with granite counter tops, upgraded cabinets and stainless steel appliances, Big Island with breakfast bar and Dining room. Flex room for extra living space on main floor. Half bath and Laundry room. Spacious 2nd floor with built-in desk in the bonus Room. 3 large Bedrooms including Master bed with spa like en-suite 5pc Washroom and big closets. Granite in all Bathrooms. Built-in speakers throughout the house for music lovers and Central Vac system. Close to shopping, Cardel Centre and minutes away from new ring road. SHOWS GREAT. (id:1937)","568888","2193","3","3","9 February 2018","2006","PanoramaHills","Singlefamily","Northwest Calgary",NA,"l_53458602","https://mediavault.point2.com/p2h/listing/24bf/ba81/71de/334c55264a85232c6167/wm_large.jpg"
"2375","222 INGLEWOOD GV SE, Calgary, Alb","T2G5R4","Here is your chance to own one of 2 duplexes located in the only cul-de-sac in beautiful Inglewood Grove. Prime location just steps to the Bow River paths, parks & playgrounds & all the best shops that famous 9th ave has to offer. From the generous foyer make your way up to the great room with vaulted ceilings, hardwood floors, a corner gas fireplace, large windows and a garden door out to the large private deck overlooking the pond and water feature. Up to the kitchen and you'll find plenty of space including a large built-in, granite counters, a centre island, large eating area and a southeast balcony for your morning coffee. The main floor also includes a 2-pc powder room and convenient laundry. On the upper level is the master with a 3-pc ensuite and walk-in closet, 2 secondary bedrooms and a 4-pc bathroom. In the basement, a fully finished family room, exercise room or office! Book your showing today!! (id:1937)","469900","1166","3","3","21 February 2018","2000","Inglewood","Singlefamily","Southeast Calgary",NA,"l_53937533","https://mediavault.point2.com/p2h/listing/66d9/0601/4092/a79155980e4d8bf757ac/wm_large.jpg"
"2376","#48 14736 DEERFIELD DR SE, Calgary, Alb","T2J5Y1","FULLY RENOVATED townhouse with a FULLY FINISHED BASEMENT and 3 bedrooms in the sought after community of Deer Run. Entering the home you will be greeted bygleaming laminate flooring throughout the main floor into the renovated kitchen with STAINLESS STEEL APPLIANCES, and new CABINETRY. Upstairs has 3 spaciousbedrooms and a renovated 4 piece bathroom. The FULLY FINISHED BASEMENT is complete with a 2nd family room, bathroom, and laundry room. All of this plus 2ASSIGNED PARKING STALLS. Amazing community, close to transit, shopping and Fish Creek Park. This is a must see! (id:1937)","245000","1004","3","2","9 February 2018","1979","DeerRun","Singlefamily","Southeast Calgary",NA,"l_53489652","https://mediavault.point2.com/p2h/listing/c71b/0b6e/140c/9a597594f3169e336b13/wm_large.jpg"
"2377","80 Seton TC SE, Calgary, Alb","O0O0O0","The Leighton by Brookfield Residential is being built right now.  With plans underway, you are still able to make all of your colour changes. Upgrades galore! 6' tub in ensuite, full height kitchen cabinets, laminate and tile flooring, granite in kitchen, gas line to bbq and washer/dryer (id:1937)","414280","1584","3","3","22 February 2018","2018","Seton","Singlefamily","Southeast Calgary",NA,"l_53940354","https://mediavault.point2.com/p2h/listing/ab82/98c9/eaf7/f5fbb2ed07139384afb8/wm_large.jpg"
"2378","413 REDSTONE VW NE, Calgary, Alb","T3N0M9","LOOKING FOR A STYLISH, UPSCALE TOWNHOME WITH DISTINCT UPGRADES THOUGHTFULLY SELECTED BUY ITS OWNER? THIS BEAUTIFUL TOWNHOME ALSO HAS AN ATTACHED GARAGE LARGE ENOUGH TO PARK YOUR TRUCK OR SUV. Located at Arrive in Redstone, this home was constructed and certified Builtgreen for high energy efficiency. One of the MOST POPULAR FLOORPLANS, this EARTHSTONE MODEL comes with a big main floor entrance, GENEROUS KITCHEN WITH GLEAMING CUSTOM PAINTED CABINETS, SLEEK STAINLESS STEEL APPLIANCES, RICH WIDE PLANK LAMINATE FLOORING, GAS FIREPLACE WITH CUSTOM CABINETS AND SHELVING, VERY BRIGHT AND SPACIOUS MAIN FLOOR LAYOUT, and 2 bedrooms and 2.5 bathrooms. There is a full width driveway to park a second vehicle as well, and ample visitor parking in the complex. PRICED WELL BELOW ORIGINAL BUILDER PRICING. Low condo fees make this a very affordable first time home.. SO FIRST TIME HOME BUYERS MUST SEE THIS ONE. Builder measurements on comparable units including exterior walls was 1342 sq ft, but RMS size is 1235 sq ft. (id:1937)","288800","1235","2","3","9 February 2018","2013","Redstone","Singlefamily","Northeast Calgary",NA,"l_53490261","https://mediavault.point2.com/p2h/listing/4fca/521f/0afa/bd429444a0b570ba71fb/wm_large.jpg"
"2379","#78 3223 83 ST NW, Calgary, Alb","T3B5M7","A brand new metal roof (including addition and carport) in 2013. This home has a metalcarport to protect your vehicle. Both sides and the rear are enclosed, so the only exposure to the elements your vehicle will have is at the rear. There is storage built into the carport as well. The rear wall of the carport is a large door that will grand access to the fenced back yard. Underneath the carport is a covered wooden deck that is also enclosed on all sides. This gives you a bit of a dry mudroom before you enter the home. Second refrigerator included and is out on the deck. You can enter directly into the home, or into the 8' x 1O' addition. Inside the addition are some storage shelves and a storage unit,along with a built in closet. The dryer is located in the addition. The washing machine can be found in a closet next to the bathroom in the hallway. There are 5 appliances included with the home. The HWT was new in 2012. Lot rent is $790.00 per month. As is, where is, no warranties or representations. (id:1937)","17000","677","2","1","22 February 2018","1970","Greenwood","Singlefamily","Greenwood",NA,"l_53940373","https://mediavault.point2.com/p2h/listing/5bad/711a/73a3/f51e6e3994f334bb6c0a/wm_large.jpg"
"2380","123 MACEWAN PARK RD NW, Calgary, Alb","T3K3G9","Don't miss out!! This handyman special in desirable MacEwan Glen won't last long! This is an amazing starter home that has an enormous amount of potential! Located on a quiet street, with an upper & lower illegal suite, separate laundry facilities and an over-sized double detached garage; this home has it all! Not to mention the 3 full bathrooms, 3+2 bedrooms, 2 car parking pad, etc. Call today for your private viewing! This incredible investment opportunity could be yours! (id:1937)","417000","1264","5","3","10 February 2018","1983","MacEwanGlen","Singlefamily","Northwest Calgary",NA,"l_53507374","https://mediavault.point2.com/p2h/listing/271b/6df4/1ac2/be0857de425ffcb36960/wm_large.jpg"
"2381","102 SKYVIEW RANCH GV NE, Calgary, Alb","T3N0R6","Step into this exceptionally priced gorgeous condominium end unit at skyview ranch Grove. It's consider a certified builtgreen. This end unit sport 3 bdr. with a cozy and partially finish basement. It's consist of 2.5 baths; the kitchen comes with stainless steel appliances, ample of cupboard spaces, nice counter top with a double sinks. The large family room has a eat-in dining area.The main floor also boast beautiful contemporary laminate  floors. while upstairs sport carpets.The basement is partially done. the extended drive way is enough to accommodate an extra vehicle. This unit is in close proximity to parks, school, walkways,transit, shop,and the airport. all these and the condo fee is only 172/mth . there is also another 3 years left on the new home Warrantee. Bear in mind that the attach garage is heated. Don't wait! (id:1937)","312900","1159","3","3","22 February 2018","2014","SkyviewRanch","Singlefamily","Northeast Calgary",NA,"l_53940460","https://mediavault.point2.com/p2h/listing/c692/93dc/4682/d865889fae40db0a396b/wm_large.jpg"
"2382","#103 2905 16 ST SW, Calgary, Alb","T2T4G5","Welcome to The Elements! Executive style 2 bedroom, 2 bath condo located within minutes of downtown, Marda Loop and 17 Ave shops and restaurants. Spacious and bright main floor, corner unit offers over 1400 sq ft of living space and has walnut hardwood plank flooring, 9ft ceilings, marble faced fireplace in the living room and high end finishing's thru out. Kitchen has plenty of contemporary style cabinets with quartz countertops, generously sized breakfast bar and pantry. Access the brick patios from the living room & the master retreat which has a large walk-in closet and spa like 5 piece ensuite. 2nd bedroom, 4 piece bath, laundry and a rear vestibule with direct access to the indoor parking stall complete this unit.  This luxury suite also features air conditioning, instant hot water, custom window coverings and gas hook-up for the bbq on the patio. (id:1937)","529900","1475","2","2","10 February 2018","2012","SouthCalgary","Singlefamily","Southwest Calgary",NA,"l_53508211","https://mediavault.point2.com/p2h/listing/e901/0f7f/c344/7112293a059543b46c49/wm_large.jpg"
"2383","#67D 231 HERITAGE DR SE, Calgary, Alb","T2H1N1","Just Reduced! - Priced to sell; 1,110 sqft 3-bedroom home in a quiet concrete building. Save on payments & leave your car at home - less than 10 min walk to Heritage LRT, Shoppers, and Co-op. Kitchen has new appliances and in-suite laundry over laminate floors, & opens to the dining/living areas. Enormous 17'x13' living rm with patio access has room for your sectional to watch the big game, and an at-home work space. Master bed features 2-pc ensuite and wall-to-wall closet to organize your wardrobe. 3rd bed is great flex space to use as your den, storage, or bicycle repair room. Enjoy the convenience and flexibility of single-level living - parking & entrance all at grade level. Separated from Heritage Dr by a large tranquil greenspace, this 25+ building has recent updates including railings, roof, and siding. Despite the ""No Rentals"" sign, rentals are allowed. Don't miss out on this great value with huge potential - Call today! (id:1937)","180000","1110","2","2","30 December 2017","1970","Acadia","Singlefamily","Southeast Calgary",NA,"l_51946266","https://mediavault.point2.com/p2h/listing/68ad/3c0e/2d61/10d0e1cd07d6e99b48cc/wm_large.jpg"
"2384","#1702 1088 6 AV SW, Calgary, Alb","T2P5N3","Barclay at RIVERWEST - The Only Newer Condo in the Entire Downtown Area with an Indoor Swimming Pool - If You Are Looking For Perfection This Original Owner Suite is For Perfect For You - Pristine Condition with Gleaming Engineered Hardwood Floors Throughout - Impressive Views of the Bow River and Urban Skyline Views - Spacious Living/Dining Room with Gas Fireplace - Large North Facing Balcony Overlooking the Bow River Valley - Maple Kitchen & Cabinets with Granite Counters - Den with Custom Built In Cabinets & Desk - Spacious Master Bedroom with Large Balcony For Morning Sun - Fully Equipped Gym & Hot Tub - Owners Lounge with Billiards and Concierge Service in the East Tower - Convenient Guest Parking & Bike Storage Room - Downtown LRT Station in the ""Free"" Zone Just One Block Away - Enjoy a Fashionable Inner City Lifestyle with the Bow River Pathways, Prince's Island, Eau Claire Market Just Steps Away, and Kensington Across the River. (id:1937)","499900","1070","2","2","10 February 2018","2003","DowntownCalgary","Singlefamily","Downtown Calgary",NA,"l_53508232","https://mediavault.point2.com/p2h/listing/edea/474c/2726/db14ab5ba6baa71f0d32/wm_large.jpg"
